,Unnamed: 0,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand,Year
1971,3136,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727523,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,0.0,,AcOH,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,,None,3.0,,,Hydrogenation,PtO2,,2016
1972,3137,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727524,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,42562.24609375,,MeOH,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,PtO2,,2016
1973,3138,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727525,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,0.0,,AcOH/H2O 4:1,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,PtO2,,2016
1974,3139,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727526,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,0.0,,AcOH/H2O 4:1,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,,None,3.0,,,Hydrogenation,PtO2,,2016
1975,3140,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727527,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,0.0,,MeOH/H2O 4:1,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,PtO2,,2016
1976,3141,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727528,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,9311.6015625,,MeOH,50.0,18.0,0.25,,,,,10% Pt/C,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,10% Pt/C,,2016
1977,3142,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727529,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,0.0,,"2,2,2-Trifluoroethanol",50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,PtO2,,2016
1978,3143,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727530,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,0.0,,"2,2,2-Trifluoroethanol",50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,,None,3.0,,,Hydrogenation,PtO2,,2016
1979,3144,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727531,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,22070.501953125,,"2,2,2-Trifluoroethanol",50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,PtO2,,2016
1980,3145,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727532,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,22006.72265625,,Me-mTHF,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,PtO2,,2016
1981,3146,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727533,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,24197.943359375,,Me-mTHF,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,,None,,,,Hydrogenation,PtO2,,2016
1982,3147,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727534,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,19992.828125,,Me-mTHF,50.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,PtO2,,2016
1983,3148,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727535,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,130496.63671875,,AcOH,50.0,18.0,0.25,,,,,10% Pt/C,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,,None,3.0,,,Hydrogenation,10% Pt/C,,2016
1984,3149,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727536,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,7489.93212890625,,AcOH/H2O 4:1,50.0,18.0,0.25,,,,,10% Pt/C,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10% Pt/C,,2016
1985,3150,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727537,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,53085.7373046875,,AcOH/H2O 4:1,50.0,18.0,0.25,,,,,10% Pt/C,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,,None,3.0,,,Hydrogenation,10% Pt/C,,2016
1986,3151,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727538,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,0.0,,MeOH/H2O 4:1,50.0,18.0,0.25,,,,,10% Pt/C,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,10% Pt/C,,2016
1987,3152,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727539,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,110654.1875,,Me-mTHF,50.0,18.0,0.25,MFCD00064599,[Pd](O)O,,,20% Pd(OH)2/C,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,[Pd](O)O,,2016
1988,3153,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727540,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,40819.2563476563,,Me-mTHF,50.0,18.0,0.25,MFCD00064599,[Pd](O)O,,,20% Pd(OH)2/C,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,[Pd](O)O,,2016
1989,3154,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727541,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,11540.5673828125,,"2,2,2-Trifluoroethanol",50.0,18.0,0.25,MFCD00064599,[Pd](O)O,,,20% Pd(OH)2/C,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,[Pd](O)O,,2016
1990,3155,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727542,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,88604.5703125,,EtOH,50.0,18.0,0.25,,,,,RaNi 4200,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,RaNi 4200,,2016
1991,3156,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727543,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,128746.40234375,,MeOH,50.0,18.0,0.25,MFCD00064599,[Pd](O)O,,,20% Pd(OH)2/C,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,[Pd](O)O,,2016
1992,3157,0__WYE-250410____,SCRN_95,00119131-2358,RKB-03727544,HYDROGENATION,Metal Mediated,CCOC([n:1]1[c:8]([c:4]2[c:3](Br)[n:2]1)[s:7][c:6]([C:9]([O:11][CH2:12][CH3:13])=[O:10])[cH:5]2)C>>[CH3:13][CH2:12][O:11][C:9]([c:6]1[s:7][c:8]([c:4]2[cH:5]1)[nH:1][n:2][cH:3]2)=[O:10],PF-06946452,CCOC(=O)c1cc2cn[nH]c2s1,0,,121916.21484375,,EtOH/H2O 4:1,50.0,18.0,0.25,,,,,RaNi 4200,,,,,,,1.0,WYE-250410,c1(sc2c(c1)c(nn2C(C)OCC)Br)C(=O)OCC,,,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,RaNi 4200,,2016
1993,3259,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008051,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,42259.7412750039,,EtOAc,60.0,18.0,0.25,,,,,10% Pt/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,,None,3.0,,,Hydrogenation,10% Pt/C,,2018
1994,3260,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008052,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,104197.247672838,,IPA,60.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,5% Rh/C,,2018
1995,3261,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008053,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,164576.73346803,,MeOH,60.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,5% Rh/C,,2018
1996,3262,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008054,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,159163.675855806,,MeOH,60.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,,None,3.0,,,Hydrogenation,5% Rh/C,,2018
1997,3263,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008055,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,102459.290986798,,MeOH,60.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,5% Rh/C,,2018
1998,3264,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008056,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,149001.10593644,,IPA/H2O 3:1,60.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,5% Rh/C,,2018
1999,3265,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008057,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,0.0,,EtOAc,60.0,18.0,0.25,,,,,10%% Pd/C (dry),,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,,None,3.0,,,Hydrogenation,10%% Pd/C (dry),,2018
2000,3266,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008058,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,10163.0533586293,,MeOH,60.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,,None,3.0,,,Hydrogenation,PtO2,,2018
2001,3267,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008059,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,0.0,,"2,2,2-Trifluoroethanol",60.0,18.0,0.25,,,,,10% Pt/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,10% Pt/C,,2018
2002,3268,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008060,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,148927.306167433,,MeOH,60.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,PtO2,,2018
2003,3269,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008061,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,169392.70561994,,MeOH,60.0,18.0,0.25,,,,,5% Rh/C,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,MFCD00011324,HCl,3.0,,,Hydrogenation,5% Rh/C,,2018
2004,3270,0__PF-07100869__MFCD00070838__,SCRN_115,00119131-2737,RKB-04008062,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[cH:7][c:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[n:5][cH:4][cH:3]1>>[CH3:1][CH:2]1[CH2:7][CH:6]([c:8]2[n:13][n:11]([CH3:12])[cH:10][cH:9]2)[NH:5][CH2:4][CH2:3]1,PF-07100868,CC1CCNC(C1)c2ccn(C)n2,0,225.0,96476.2821017648,,MeOH,60.0,18.0,0.25,MFCD00011184,,,,PtO2,,,,,,,1.0,PF-07100869,n1(nc(cc1)c1nccc(c1)C)C,500.0,MFCD00070838,,,,,,MFCD00008868,DIPEA,3.0,,,Hydrogenation,PtO2,,2018
